doc_num,statute_code,js_date,doc_incarcerated_term_yrs,statute_desc,violent,file_month,pwid
778447,63-2-401,2019-10-24,5,DIST OF CDS/POSS W/INTENT,N,2019-10-01,TRUE
198882,63-2-401,2017-04-21,6,DIST OF CDS/POSS W/INTENT,N,2017-04-01,TRUE
778509,63-2-401,2017-09-22,0.52,DIST OF CDS/POSS W/INTENT,N,2017-09-01,TRUE
778610,63-2-401,2017-11-01,4.78,DIST OF CDS/POSS W/INTENT,N,2017-11-01,TRUE
778614,63-2-401,2017-10-17,5,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
198918,63-2-401,2018-12-18,5,DIST OF CDS/POSS W/INTENT,N,2018-12-01,TRUE
778629,63-2-401,2017-11-03,3,DIST OF CDS/POSS W/INTENT,N,2017-11-01,TRUE
411572,63-2-401,2017-12-18,5,DIST OF CDS/POSS W/INTENT,N,2017-12-01,TRUE
778659,63-2-401,2017-11-03,4.23,DIST OF CDS/POSS W/INTENT,N,2017-11-01,TRUE
778664,63-2-401,2017-04-17,5,DIST OF CDS/POSS W/INTENT,N,2017-04-01,TRUE
778711,63-2-401,2017-11-02,4,DIST OF CDS/POSS W/INTENT,N,2017-11-01,TRUE
710741,63-2-401,2018-01-19,10,DIST OF CDS/POSS W/INTENT,N,2018-01-01,TRUE
778735,63-2-401,2017-11-09,3,DIST OF CDS/POSS W/INTENT,N,2017-11-01,TRUE
280230,63-2-401,2018-09-21,12,DIST OF CDS/POSS W/INTENT,N,2018-09-01,TRUE
280230,63-2-401,2018-09-21,6,DIST OF CDS/POSS W/INTENT,N,2018-09-01,TRUE
411618,63-2-401,2019-07-23,6,DIST OF CDS/POSS W/INTENT,N,2019-07-01,TRUE
778773,63-2-401,2017-10-25,4.16,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
778773,63-2-401,2017-10-25,4.22,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
535047,63-2-401,2018-02-05,15,DIST OF CDS/POSS W/INTENT,N,2018-02-01,TRUE
710809,63-2-401,2018-09-11,5,DIST OF CDS/POSS W/INTENT,N,2018-09-01,TRUE
535058,63-2-401,2018-06-26,10,DIST OF CDS/POSS W/INTENT,N,2018-06-01,TRUE
655401,63-2-401,2017-04-11,2,DIST OF CDS/POSS W/INTENT,N,2017-04-01,TRUE
253561,63-2-401,2017-07-13,10,DIST OF CDS/POSS W/INTENT,N,2017-07-01,TRUE
655401,63-2-401,2017-04-11,4,DIST OF CDS/POSS W/INTENT,N,2017-04-01,TRUE
477741,63-2-401,2017-01-23,12,DIST OF CDS/POSS W/INTENT,N,2017-01-01,TRUE
778804,63-2-401,2017-11-01,10,DIST OF CDS/POSS W/INTENT,N,2017-11-01,TRUE
710852,63-2-401,2017-08-15,5,DIST OF CDS/POSS W/INTENT,N,2017-08-01,TRUE
411666,63-2-401,2020-02-20,0.35,DIST OF CDS/POSS W/INTENT,N,2020-02-01,TRUE
778871,63-2-401,2017-08-17,8,DIST OF CDS/POSS W/INTENT,N,2017-08-01,TRUE
778873,63-2-401,2017-08-28,7,DIST OF CDS/POSS W/INTENT,N,2017-08-01,TRUE
778873,63-2-401,2017-08-28,2.79,DIST OF CDS/POSS W/INTENT,N,2017-08-01,TRUE
778873,63-2-401,2019-08-01,2.79,DIST OF CDS/POSS W/INTENT,N,2019-08-01,TRUE
799455,63-2-401,2018-03-09,5,DIST OF CDS/POSS W/INTENT,N,2018-03-01,TRUE
778959,63-2-401,2017-11-14,7,DIST OF CDS/POSS W/INTENT,N,2017-11-01,TRUE
799455,63-2-401,2018-03-22,5,DIST OF CDS/POSS W/INTENT,N,2018-03-01,TRUE
779056,63-2-401,2018-08-03,2,DIST OF CDS/POSS W/INTENT,N,2018-08-01,TRUE
603812,63-2-401,2018-01-04,7,DIST OF CDS/POSS W/INTENT,N,2018-01-01,TRUE
665722,63-2-401,2019-12-19,10,DIST OF CDS/POSS W/INTENT,N,2019-12-01,TRUE
199054,63-2-401,2018-10-24,25,DIST OF CDS/POSS W/INTENT,N,2018-10-01,TRUE
722816,63-2-401,2019-08-06,6,DIST OF CDS/POSS W/INTENT,N,2019-08-01,TRUE
253657,63-2-401,2017-10-23,3,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
253657,63-2-401,2019-10-09,3,DIST OF CDS/POSS W/INTENT,N,2019-10-01,TRUE
799465,63-2-401,2018-05-07,5,DIST OF CDS/POSS W/INTENT,N,2018-05-01,TRUE
779229,63-2-401,2017-11-06,2,DIST OF CDS/POSS W/INTENT,N,2017-11-01,TRUE
779238,63-2-401,2017-11-13,3,DIST OF CDS/POSS W/INTENT,N,2017-11-01,TRUE
411845,63-2-401,2017-04-19,6,DIST OF CDS/POSS W/INTENT,N,2017-04-01,TRUE
779286,63-2-401,2019-05-14,0.4,DIST OF CDS/POSS W/INTENT,N,2019-05-01,TRUE
655731,63-2-401,2017-06-12,20,DIST OF CDS/POSS W/INTENT,N,2017-06-01,TRUE
779289,63-2-401,2017-11-17,3,DIST OF CDS/POSS W/INTENT,N,2017-11-01,TRUE
799474,63-2-401,2018-04-02,5,DIST OF CDS/POSS W/INTENT,N,2018-04-01,TRUE
722823,63-2-401,2020-01-22,14,DIST OF CDS/POSS W/INTENT,N,2020-01-01,TRUE
791009,63-2-401,2018-04-10,0.62,DIST OF CDS/POSS W/INTENT,N,2018-04-01,TRUE
466551,63-2-401,2017-02-09,8,DIST OF CDS/POSS W/INTENT,N,2017-02-01,TRUE
779319,63-2-401,2017-10-19,7,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
535449,63-2-401,2018-06-14,7,DIST OF CDS/POSS W/INTENT,N,2018-06-01,TRUE
779353,63-2-401,2017-11-14,5,DIST OF CDS/POSS W/INTENT,N,2017-11-01,TRUE
655800,63-2-401,2019-05-16,0.39,DIST OF CDS/POSS W/INTENT,N,2019-05-01,TRUE
791010,63-2-401,2018-03-28,10,DIST OF CDS/POSS W/INTENT,N,2018-03-01,TRUE
779581,63-2-401,2018-10-16,0.5,DIST OF CDS/POSS W/INTENT,N,2018-10-01,TRUE
655906,63-2-401,2018-08-16,14,DIST OF CDS/POSS W/INTENT,N,2018-08-01,TRUE
592875,63-2-401,2017-11-30,4.67,DIST OF CDS/POSS W/INTENT,N,2017-11-01,TRUE
592875,63-2-401,2017-08-09,2,DIST OF CDS/POSS W/INTENT,N,2017-08-01,TRUE
199223,63-2-401,2018-09-06,8,DIST OF CDS/POSS W/INTENT,N,2018-09-01,TRUE
655922,63-2-401,2019-06-12,5,DIST OF CDS/POSS W/INTENT,N,2019-06-01,TRUE
655922,63-2-401,2019-06-12,8,DIST OF CDS/POSS W/INTENT,N,2019-06-01,TRUE
227375,63-2-401,2018-06-20,10,DIST OF CDS/POSS W/INTENT,N,2018-06-01,TRUE
253778,63-2-401,2017-06-01,9,DIST OF CDS/POSS W/INTENT,N,2017-06-01,TRUE
592914,63-2-401,2018-12-03,25,DIST OF CDS/POSS W/INTENT,N,2018-12-01,TRUE
779803,63-2-401,2017-10-31,3.39,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
799518,63-2-401,2018-08-15,0.48,DIST OF CDS/POSS W/INTENT,N,2018-08-01,TRUE
799518,63-2-401,2018-08-15,0.42,DIST OF CDS/POSS W/INTENT,N,2018-08-01,TRUE
779864,63-2-401,2017-11-13,8,DIST OF CDS/POSS W/INTENT,N,2017-11-01,TRUE
779864,63-2-401,2019-10-01,8,DIST OF CDS/POSS W/INTENT,N,2019-10-01,TRUE
280503,63-2-401,2018-07-11,10,DIST OF CDS/POSS W/INTENT,N,2018-07-01,TRUE
779884,63-2-401,2019-04-04,8,DIST OF CDS/POSS W/INTENT,N,2019-04-01,TRUE
779957,63-2-401,2017-11-29,0.44,DIST OF CDS/POSS W/INTENT,N,2017-11-01,TRUE
799518,63-2-401,2019-02-06,5,DIST OF CDS/POSS W/INTENT,N,2019-02-01,TRUE
535864,63-2-401,2018-06-25,8,DIST OF CDS/POSS W/INTENT,N,2018-06-01,TRUE
780062,63-2-401,2019-10-02,5,DIST OF CDS/POSS W/INTENT,N,2019-10-01,TRUE
711558,63-2-401,2019-08-16,5,DIST OF CDS/POSS W/INTENT,N,2019-08-01,TRUE
780086,63-2-401,2017-10-26,4.21,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
780115,63-2-401,2017-11-08,10,DIST OF CDS/POSS W/INTENT,N,2017-11-01,TRUE
280544,63-2-401,2019-03-05,7,DIST OF CDS/POSS W/INTENT,N,2019-03-01,TRUE
780162,63-2-401,2017-10-26,7,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
780162,63-2-401,2019-01-08,7,DIST OF CDS/POSS W/INTENT,N,2019-01-01,TRUE
603909,63-2-401,2018-08-20,10,DIST OF CDS/POSS W/INTENT,N,2018-08-01,TRUE
280553,63-2-401,2018-08-20,15,DIST OF CDS/POSS W/INTENT,N,2018-08-01,TRUE
656101,63-2-401,2018-09-25,12,DIST OF CDS/POSS W/INTENT,N,2018-09-01,TRUE
412241,63-2-401,2017-04-27,25,DIST OF CDS/POSS W/INTENT,N,2017-04-01,TRUE
722869,63-2-401,2018-04-26,6.46,DIST OF CDS/POSS W/INTENT,N,2018-04-01,TRUE
780322,63-2-401,2017-11-21,3,DIST OF CDS/POSS W/INTENT,N,2017-11-01,TRUE
780322,63-2-401,2017-11-21,7,DIST OF CDS/POSS W/INTENT,N,2017-11-01,TRUE
593152,63-2-401,2019-11-05,15,DIST OF CDS/POSS W/INTENT,N,2019-11-01,TRUE
656165,63-2-401,2017-11-30,4,DIST OF CDS/POSS W/INTENT,N,2017-11-01,TRUE
780383,63-2-401,2018-02-22,8,DIST OF CDS/POSS W/INTENT,N,2018-02-01,TRUE
780403,63-2-401,2018-10-24,10,DIST OF CDS/POSS W/INTENT,N,2018-10-01,TRUE
131628,63-2-401,2018-01-25,12,DIST OF CDS/POSS W/INTENT,N,2018-01-01,TRUE
780446,63-2-401,2019-08-29,5,DIST OF CDS/POSS W/INTENT,N,2019-08-01,TRUE
780461,63-2-401,2017-11-15,10,DIST OF CDS/POSS W/INTENT,N,2017-11-01,TRUE
536077,63-2-401,2017-03-29,10,DIST OF CDS/POSS W/INTENT,N,2017-03-01,TRUE
780463,63-2-401,2017-11-15,5,DIST OF CDS/POSS W/INTENT,N,2017-11-01,TRUE
412406,63-2-401,2017-02-28,15,DIST OF CDS/POSS W/INTENT,N,2017-02-01,TRUE
656227,63-2-401,2019-04-03,2,DIST OF CDS/POSS W/INTENT,N,2019-04-01,TRUE
780537,63-2-401,2017-11-14,3,DIST OF CDS/POSS W/INTENT,N,2017-11-01,TRUE
656239,63-2-401,2018-05-07,15,DIST OF CDS/POSS W/INTENT,N,2018-05-01,TRUE
711818,63-2-401,2019-03-28,7,DIST OF CDS/POSS W/INTENT,N,2019-03-01,TRUE
593328,63-2-401,2019-10-30,4,DIST OF CDS/POSS W/INTENT,N,2019-10-01,TRUE
780785,63-2-401,2017-10-23,7,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
780821,63-2-401,2017-11-29,5,DIST OF CDS/POSS W/INTENT,N,2017-11-01,TRUE
661211,63-2-401,2017-02-03,10,DIST OF CDS/POSS W/INTENT,N,2017-02-01,TRUE
467283,63-2-401,2020-01-22,2,DIST OF CDS/POSS W/INTENT,N,2020-01-01,TRUE
542224,63-2-401,2019-04-08,10.83,DIST OF CDS/POSS W/INTENT,N,2019-04-01,TRUE
781005,63-2-401,2017-09-07,10,DIST OF CDS/POSS W/INTENT,N,2017-09-01,TRUE
781028,63-2-401,2017-11-08,2,DIST OF CDS/POSS W/INTENT,N,2017-11-01,TRUE
781028,63-2-401,2017-11-08,0.47,DIST OF CDS/POSS W/INTENT,N,2017-11-01,TRUE
781065,63-2-401,2017-11-22,7,DIST OF CDS/POSS W/INTENT,N,2017-11-01,TRUE
131835,63-2-401,2017-10-31,5,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
781097,63-2-401,2017-11-27,3,DIST OF CDS/POSS W/INTENT,N,2017-11-01,TRUE
467366,63-2-401,2019-02-22,7,DIST OF CDS/POSS W/INTENT,N,2019-02-01,TRUE
656561,63-2-401,2020-02-14,0.38,DIST OF CDS/POSS W/INTENT,N,2020-02-01,TRUE
712144,63-2-401,2019-03-22,10,DIST OF CDS/POSS W/INTENT,N,2019-03-01,TRUE
593578,63-2-401,2017-03-16,5,DIST OF CDS/POSS W/INTENT,N,2017-03-01,TRUE
781278,63-2-401,2018-03-05,4,DIST OF CDS/POSS W/INTENT,N,2018-03-01,TRUE
547656,63-2-401,2019-03-08,10,DIST OF CDS/POSS W/INTENT,N,2019-03-01,TRUE
254156,63-2-401,2017-07-26,5,DIST OF CDS/POSS W/INTENT,N,2017-07-01,TRUE
254156,63-2-401,2018-02-15,5,DIST OF CDS/POSS W/INTENT,N,2018-02-01,TRUE
781356,63-2-401,2017-10-27,4,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
781438,63-2-401,2017-11-29,12,DIST OF CDS/POSS W/INTENT,N,2017-11-01,TRUE
593676,63-2-401,2017-07-11,2,DIST OF CDS/POSS W/INTENT,N,2017-07-01,TRUE
781449,63-2-401,2017-12-01,15,DIST OF CDS/POSS W/INTENT,N,2017-12-01,TRUE
781470,63-2-401,2017-06-05,15,DIST OF CDS/POSS W/INTENT,N,2017-06-01,TRUE
536636,63-2-401,2018-07-13,5,DIST OF CDS/POSS W/INTENT,N,2018-07-01,TRUE
781519,63-2-401,2017-12-04,6,DIST OF CDS/POSS W/INTENT,N,2017-12-01,TRUE
132052,63-2-401,2018-10-15,5,DIST OF CDS/POSS W/INTENT,N,2018-10-01,TRUE
467552,63-2-401,2017-09-22,10,DIST OF CDS/POSS W/INTENT,N,2017-09-01,TRUE
781572,63-2-401,2017-12-04,10,DIST OF CDS/POSS W/INTENT,N,2017-12-01,TRUE
781591,63-2-401,2017-09-08,5,DIST OF CDS/POSS W/INTENT,N,2017-09-01,TRUE
781743,63-2-401,2017-12-11,2.85,DIST OF CDS/POSS W/INTENT,N,2017-12-01,TRUE
712486,63-2-401,2019-08-05,5,DIST OF CDS/POSS W/INTENT,N,2019-08-01,TRUE
781817,63-2-401,2017-12-15,6,DIST OF CDS/POSS W/INTENT,N,2017-12-01,TRUE
781817,63-2-401,2019-01-04,6,DIST OF CDS/POSS W/INTENT,N,2019-01-01,TRUE
781844,63-2-401,2020-02-19,5,DIST OF CDS/POSS W/INTENT,N,2020-02-01,TRUE
536863,63-2-401,2019-02-22,3,DIST OF CDS/POSS W/INTENT,N,2019-02-01,TRUE
656945,63-2-401,2019-04-25,1,DIST OF CDS/POSS W/INTENT,N,2019-04-01,TRUE
781865,63-2-401,2017-12-05,5,DIST OF CDS/POSS W/INTENT,N,2017-12-01,TRUE
799652,63-2-401,2018-08-14,5,DIST OF CDS/POSS W/INTENT,N,2018-08-01,TRUE
712587,63-2-401,2019-07-03,5,DIST OF CDS/POSS W/INTENT,N,2019-07-01,TRUE
781982,63-2-401,2017-12-07,18,DIST OF CDS/POSS W/INTENT,N,2017-12-01,TRUE
258344,63-2-401,2019-10-07,5,DIST OF CDS/POSS W/INTENT,N,2019-10-01,TRUE
656992,63-2-401,2019-11-18,4,DIST OF CDS/POSS W/INTENT,N,2019-11-01,TRUE
536934,63-2-401,2017-10-16,7,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
782069,63-2-401,2018-08-28,2.92,DIST OF CDS/POSS W/INTENT,N,2018-08-01,TRUE
782080,63-2-401,2017-07-28,10,DIST OF CDS/POSS W/INTENT,N,2017-07-01,TRUE
782106,63-2-401,2017-12-12,5,DIST OF CDS/POSS W/INTENT,N,2017-12-01,TRUE
656995,63-2-401,2018-05-30,7777,DIST OF CDS/POSS W/INTENT,N,2018-05-01,TRUE
782110,63-2-401,2017-12-13,6,DIST OF CDS/POSS W/INTENT,N,2017-12-01,TRUE
799690,63-2-401,2018-06-12,6,DIST OF CDS/POSS W/INTENT,N,2018-06-01,TRUE
657012,63-2-401,2018-05-02,7,DIST OF CDS/POSS W/INTENT,N,2018-05-01,TRUE
799697,63-2-401,2018-06-20,5,DIST OF CDS/POSS W/INTENT,N,2018-06-01,TRUE
782192,63-2-401,2019-03-11,10,DIST OF CDS/POSS W/INTENT,N,2019-03-01,TRUE
467854,63-2-401,2019-08-05,10,DIST OF CDS/POSS W/INTENT,N,2019-08-01,TRUE
782268,63-2-401,2018-02-07,7,DIST OF CDS/POSS W/INTENT,N,2018-02-01,TRUE
657072,63-2-401,2017-07-31,12,DIST OF CDS/POSS W/INTENT,N,2017-07-01,TRUE
254302,63-2-401,2017-11-14,2.53,DIST OF CDS/POSS W/INTENT,N,2017-11-01,TRUE
467882,63-2-401,2018-05-04,3,DIST OF CDS/POSS W/INTENT,N,2018-05-01,TRUE
712681,63-2-401,2018-04-20,10,DIST OF CDS/POSS W/INTENT,N,2018-04-01,TRUE
782348,63-2-401,2017-12-04,3,DIST OF CDS/POSS W/INTENT,N,2017-12-01,TRUE
657096,63-2-401,2017-05-04,15,DIST OF CDS/POSS W/INTENT,N,2017-05-01,TRUE
722996,63-2-401,2019-01-22,4,DIST OF CDS/POSS W/INTENT,N,2019-01-01,TRUE
799706,63-2-401,2019-09-26,0.53,DIST OF CDS/POSS W/INTENT,N,2019-09-01,TRUE
657182,63-2-401,2017-06-29,5,DIST OF CDS/POSS W/INTENT,N,2017-06-01,TRUE
799709,63-2-401,2018-05-08,3,DIST OF CDS/POSS W/INTENT,N,2018-05-01,TRUE
782583,63-2-401,2017-10-18,5,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
799712,63-2-401,2018-07-16,3.47,DIST OF CDS/POSS W/INTENT,N,2018-07-01,TRUE
782585,63-2-401,2017-11-13,17,DIST OF CDS/POSS W/INTENT,N,2017-11-01,TRUE
782594,63-2-401,2017-10-27,12,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
782746,63-2-401,2018-12-21,5,DIST OF CDS/POSS W/INTENT,N,2018-12-01,TRUE
712956,63-2-401,2017-02-09,8,DIST OF CDS/POSS W/INTENT,N,2017-02-01,TRUE
782898,63-2-401,2017-11-01,7,DIST OF CDS/POSS W/INTENT,N,2017-11-01,TRUE
537354,63-2-401,2019-05-09,10,DIST OF CDS/POSS W/INTENT,N,2019-05-01,TRUE
254457,63-2-401,2017-10-19,8,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
604088,63-2-401,2019-05-14,12,DIST OF CDS/POSS W/INTENT,N,2019-05-01,TRUE
782985,63-2-401,2019-05-23,5,DIST OF CDS/POSS W/INTENT,N,2019-05-01,TRUE
783017,63-2-401,2017-12-13,15,DIST OF CDS/POSS W/INTENT,N,2017-12-01,TRUE
783017,63-2-401,2017-12-13,2,DIST OF CDS/POSS W/INTENT,N,2017-12-01,TRUE
713117,63-2-401,2018-01-09,10,DIST OF CDS/POSS W/INTENT,N,2018-01-01,TRUE
783077,63-2-401,2017-12-04,0.31,DIST OF CDS/POSS W/INTENT,N,2017-12-01,TRUE
783077,63-2-401,2018-05-07,3,DIST OF CDS/POSS W/INTENT,N,2018-05-01,TRUE
783084,63-2-401,2017-12-18,0.68,DIST OF CDS/POSS W/INTENT,N,2017-12-01,TRUE
791042,63-2-401,2018-03-13,6,DIST OF CDS/POSS W/INTENT,N,2018-03-01,TRUE
783103,63-2-401,2017-12-19,6,DIST OF CDS/POSS W/INTENT,N,2017-12-01,TRUE
594577,63-2-401,2019-06-04,15,DIST OF CDS/POSS W/INTENT,N,2019-06-01,TRUE
783144,63-2-401,2017-12-27,10,DIST OF CDS/POSS W/INTENT,N,2017-12-01,TRUE
783144,63-2-401,2019-11-19,10,DIST OF CDS/POSS W/INTENT,N,2019-11-01,TRUE
783220,63-2-401,2017-08-23,5.86,DIST OF CDS/POSS W/INTENT,N,2017-08-01,TRUE
254527,63-2-401,2018-05-02,10,DIST OF CDS/POSS W/INTENT,N,2018-05-01,TRUE
783260,63-2-401,2017-08-23,2,DIST OF CDS/POSS W/INTENT,N,2017-08-01,TRUE
468316,63-2-401,2018-09-11,20,DIST OF CDS/POSS W/INTENT,N,2018-09-01,TRUE
713229,63-2-401,2018-05-16,8,DIST OF CDS/POSS W/INTENT,N,2018-05-01,TRUE
783352,63-2-401,2017-12-19,6,DIST OF CDS/POSS W/INTENT,N,2017-12-01,TRUE
413527,63-2-401,2018-12-11,2.78,DIST OF CDS/POSS W/INTENT,N,2018-12-01,TRUE
783397,63-2-401,2017-12-19,3,DIST OF CDS/POSS W/INTENT,N,2017-12-01,TRUE
594698,63-2-401,2017-10-26,10,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
783415,63-2-401,2017-11-29,5,DIST OF CDS/POSS W/INTENT,N,2017-11-01,TRUE
594711,63-2-401,2018-02-23,12,DIST OF CDS/POSS W/INTENT,N,2018-02-01,TRUE
783465,63-2-401,2017-12-06,8,DIST OF CDS/POSS W/INTENT,N,2017-12-01,TRUE
783474,63-2-401,2018-09-19,6,DIST OF CDS/POSS W/INTENT,N,2018-09-01,TRUE
783485,63-2-401,2017-10-24,15,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
468473,63-2-401,2018-05-04,3.2,DIST OF CDS/POSS W/INTENT,N,2018-05-01,TRUE
468473,63-2-401,2018-05-04,3.21,DIST OF CDS/POSS W/INTENT,N,2018-05-01,TRUE
468473,63-2-401,2019-11-22,2.81,DIST OF CDS/POSS W/INTENT,N,2019-11-01,TRUE
468473,63-2-401,2019-11-22,2.8,DIST OF CDS/POSS W/INTENT,N,2019-11-01,TRUE
657635,63-2-401,2017-05-15,15,DIST OF CDS/POSS W/INTENT,N,2017-05-01,TRUE
657635,63-2-401,2019-10-11,10,DIST OF CDS/POSS W/INTENT,N,2019-10-01,TRUE
783598,63-2-401,2017-12-21,2.4,DIST OF CDS/POSS W/INTENT,N,2017-12-01,TRUE
783661,63-2-401,2017-12-20,5,DIST OF CDS/POSS W/INTENT,N,2017-12-01,TRUE
799792,63-2-401,2017-08-16,4.29,DIST OF CDS/POSS W/INTENT,N,2017-08-01,TRUE
170843,63-2-401,2017-10-03,8,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
281297,63-2-401,2017-11-16,0.33,DIST OF CDS/POSS W/INTENT,N,2017-11-01,TRUE
783756,63-2-401,2018-12-27,0.46,DIST OF CDS/POSS W/INTENT,N,2018-12-01,TRUE
723091,63-2-401,2017-07-24,20,DIST OF CDS/POSS W/INTENT,N,2017-07-01,TRUE
281306,63-2-401,2017-03-10,13,DIST OF CDS/POSS W/INTENT,N,2017-03-01,TRUE
594919,63-2-401,2017-02-23,4,DIST OF CDS/POSS W/INTENT,N,2017-02-01,TRUE
783778,63-2-401,2017-01-04,12,DIST OF CDS/POSS W/INTENT,N,2017-01-01,TRUE
723091,63-2-401,2017-11-21,15,DIST OF CDS/POSS W/INTENT,N,2017-11-01,TRUE
200195,63-2-401,2017-01-09,4,DIST OF CDS/POSS W/INTENT,N,2017-01-01,TRUE
783798,63-2-401,2018-01-02,3.52,DIST OF CDS/POSS W/INTENT,N,2018-01-01,TRUE
783806,63-2-401,2017-12-21,4,DIST OF CDS/POSS W/INTENT,N,2017-12-01,TRUE
657901,63-2-401,2018-05-25,8,DIST OF CDS/POSS W/INTENT,N,2018-05-01,TRUE
783881,63-2-401,2017-12-21,8,DIST OF CDS/POSS W/INTENT,N,2017-12-01,TRUE
783903,63-2-401,2017-10-03,3.5,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
713609,63-2-401,2018-02-14,25,DIST OF CDS/POSS W/INTENT,N,2018-02-01,TRUE
281344,63-2-401,2017-04-05,13,DIST OF CDS/POSS W/INTENT,N,2017-04-01,TRUE
657914,63-2-401,2019-08-22,12,DIST OF CDS/POSS W/INTENT,N,2019-08-01,TRUE
281348,63-2-401,2018-03-20,6,DIST OF CDS/POSS W/INTENT,N,2018-03-01,TRUE
170894,63-2-401,2019-07-11,25,DIST OF CDS/POSS W/INTENT,N,2019-07-01,TRUE
783959,63-2-401,2019-10-02,7,DIST OF CDS/POSS W/INTENT,N,2019-10-01,TRUE
783975,63-2-401,2018-01-05,10,DIST OF CDS/POSS W/INTENT,N,2018-01-01,TRUE
783979,63-2-401,2019-06-06,7,DIST OF CDS/POSS W/INTENT,N,2019-06-01,TRUE
657930,63-2-401,2019-10-16,5,DIST OF CDS/POSS W/INTENT,N,2019-10-01,TRUE
784019,63-2-401,2017-12-18,8,DIST OF CDS/POSS W/INTENT,N,2017-12-01,TRUE
784040,63-2-401,2017-05-31,8,DIST OF CDS/POSS W/INTENT,N,2017-05-01,TRUE
784040,63-2-401,2017-05-31,5,DIST OF CDS/POSS W/INTENT,N,2017-05-01,TRUE
784063,63-2-401,2018-01-04,3,DIST OF CDS/POSS W/INTENT,N,2018-01-01,TRUE
713710,63-2-401,2017-03-03,4,DIST OF CDS/POSS W/INTENT,N,2017-03-01,TRUE
784155,63-2-401,2018-01-05,6.55,DIST OF CDS/POSS W/INTENT,N,2018-01-01,TRUE
468934,63-2-401,2017-09-29,6,DIST OF CDS/POSS W/INTENT,N,2017-09-01,TRUE
784331,63-2-401,2018-01-05,2,DIST OF CDS/POSS W/INTENT,N,2018-01-01,TRUE
713796,63-2-401,2018-11-05,6.67,DIST OF CDS/POSS W/INTENT,N,2018-11-01,TRUE
414028,63-2-401,2018-02-05,6.25,DIST OF CDS/POSS W/INTENT,N,2018-02-01,TRUE
784487,63-2-401,2018-01-04,5,DIST OF CDS/POSS W/INTENT,N,2018-01-01,TRUE
713891,63-2-401,2017-06-20,5,DIST OF CDS/POSS W/INTENT,N,2017-06-01,TRUE
658199,63-2-401,2018-08-27,10,DIST OF CDS/POSS W/INTENT,N,2018-08-01,TRUE
595258,63-2-401,2018-03-13,3,DIST OF CDS/POSS W/INTENT,N,2018-03-01,TRUE
713920,63-2-401,2017-05-16,5,DIST OF CDS/POSS W/INTENT,N,2017-05-01,TRUE
784645,63-2-401,2018-01-03,7,DIST OF CDS/POSS W/INTENT,N,2018-01-01,TRUE
469141,63-2-401,2017-05-05,10,DIST OF CDS/POSS W/INTENT,N,2017-05-01,TRUE
791068,63-2-401,2018-03-12,8,DIST OF CDS/POSS W/INTENT,N,2018-03-01,TRUE
723132,63-2-401,2019-03-26,10,DIST OF CDS/POSS W/INTENT,N,2019-03-01,TRUE
784845,63-2-401,2017-05-16,4,DIST OF CDS/POSS W/INTENT,N,2017-05-01,TRUE
799893,63-2-401,2018-05-14,15,DIST OF CDS/POSS W/INTENT,N,2018-05-01,TRUE
784919,63-2-401,2017-12-29,5,DIST OF CDS/POSS W/INTENT,N,2017-12-01,TRUE
469225,63-2-401,2019-06-03,12,DIST OF CDS/POSS W/INTENT,N,2019-06-01,TRUE
469225,63-2-401,2019-05-31,12,DIST OF CDS/POSS W/INTENT,N,2019-05-01,TRUE
714147,63-2-401,2019-02-26,10,DIST OF CDS/POSS W/INTENT,N,2019-02-01,TRUE
784993,63-2-401,2017-12-20,5.82,DIST OF CDS/POSS W/INTENT,N,2017-12-01,TRUE
469298,63-2-401,2018-11-02,6,DIST OF CDS/POSS W/INTENT,N,2018-11-01,TRUE
714213,63-2-401,2019-03-27,2,DIST OF CDS/POSS W/INTENT,N,2019-03-01,TRUE
200451,63-2-401,2017-04-24,5,DIST OF CDS/POSS W/INTENT,N,2017-04-01,TRUE
785120,63-2-401,2017-07-12,10,DIST OF CDS/POSS W/INTENT,N,2017-07-01,TRUE
785174,63-2-401,2017-12-11,6,DIST OF CDS/POSS W/INTENT,N,2017-12-01,TRUE
